time,paw_x,paw_y,paw_z,wrist_x,wrist_y,wrist_z,shoulder_x,shoulder_y,shoulder_z,elbow_x,elbow_y,elbow_z
0.4,0.0181260336471305,0.000359893510249197,-0.196814594395782,0.0149841862130297,-7.37196931106474e-06,-0.195696390255558,-0.000387696957403171,0.00942534852635688,-0.19537837018839,0.00537997789369767,-0.00124611725162057,-0.192255822583315
0.406666666666667,0.0181394373494546,0.000495279049990491,-0.196879491559623,0.0150684335068294,0.000100983880062659,-0.195886666256579,-0.000497982782424297,0.0093961662415093,-0.195588600813626,0.00537947158099791,-0.00134475413540969,-0.192509162410497
0.413333333333333,0.0179264294041316,0.000510096645004913,-0.197108816725633,0.0148679216010902,6.52875168414977e-05,-0.196029176836398,-0.000102639248433903,0.00924782438699871,-0.194918613882065,0.00517747825262354,-0.00137251982431754,-0.192684454421132
0.42,0.0178093409184898,0.000565620930878206,-0.197109527016525,0.0147581752407763,-1.50637011752038e-05,-0.195917895728722,-0.000305645341693456,0.00941966901050599,-0.195116518082762,0.0050446912562747,-0.00144407365645339,-0.192806153222175
0.426666666666667,0.0175785703052187,0.000662287583764252,-0.197481217145054,0.0146327138919453,0.000108011554411841,-0.19610267940321,-0.000428183683961227,0.00952446841082752,-0.19536123846674,0.00510333215983323,-0.00142839511605523,-0.192786867312317
0.433333333333333,0.0174704315317941,0.000750311268964385,-0.197717814244984,0.0145075878525887,0.000330753517753667,-0.196449074029494,-0.000617194496085706,0.00953651395681526,-0.195530162230624,0.00488734456503918,-0.00140195582969128,-0.193206632606847
0.44,0.0173504341670357,0.00089226349655434,-0.198030641124187,0.0144096162011778,0.00046390273332781,-0.196690694635538,-0.000444706274219507,0.00954211232159107,-0.195284052069864,0.00483414508440048,-0.00134069359306783,-0.193180222835945
0.446666666666667,0.0173573943301177,0.0010535621424443,-0.198265262180615,0.0143456473558046,0.00059065325443854,-0.197202176453491,-0.000494755371514809,0.00945588001902119,-0.19552300923454,0.00490761658262964,-0.0013948867094774,-0.193608873978244
0.453333333333333,0.0174300256214981,0.00118532168838019,-0.198252236064455,0.0144116605791673,0.000655018169572087,-0.197166026356325,-0.000396924046198989,0.00932334658235291,-0.195357745741066,0.00499219167002729,-0.00138958940869634,-0.193557191663246
0.46,0.0174701566298829,0.0013004697280291,-0.198404993078066,0.0144718918797079,0.000769568157173507,-0.19722699628581,-0.000427825253162738,0.00934116693293526,-0.195478253567388,0.00510787191124987,-0.00130909847798321,-0.193553877366645
0.466666666666667,0.0173812680717611,0.00151907695746621,-0.198503035822157,0.0144385561956655,0.000861701080412907,-0.197327187170509,-0.000368907716615533,0.00951224187666445,-0.19546473158688,0.00518116320474415,-0.00124789445351973,-0.193470077116924
0.473333333333333,0.0172109957934309,0.00179072674400566,-0.198874673833632,0.0143109181201882,0.00101359452116024,-0.197643130224836,-0.000243792297262568,0.00950294271318431,-0.195209294189245,0.00508054079534962,-0.00126915709836442,-0.193612675012276
0.48,0.0170465171340405,0.00207575581228282,-0.198921157754366,0.0141506388829317,0.00119956885599853,-0.197956362495704,-0.000164844253416379,0.00954675442763813,-0.194973202153782,0.00495701101514968,-0.00121536050632519,-0.193849189750337
0.486666666666667,0.0169021121192989,0.00228634999128914,-0.198952296017382,0.0139763491463442,0.00135978701831713,-0.198161626308991,-8.76712748778479e-05,0.00941310170437438,-0.194814529505241,0.0048976182290232,-0.00117047759798215,-0.193972972857279
0.493333333333333,0.0168222293206891,0.00244562966081258,-0.199052428539941,0.0138658944394556,0.00141410363404355,-0.198353984984028,-0.000271595351743558,0.00951628987071482,-0.19501010383204,0.00468801342789601,-0.00111384898075962,-0.194250616378265
